repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date,categories,primary_category,input,stars_prev,star_growth,star_growth_rate,momentum_score,signal
ray-project/kuberay,ray-project,https://github.com/ray-project/kuberay,,Go,"[""kubernetes"",""machine-learning"",""deep-learning"",""apache"",""ray""]",2636,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
ray-project/ray,ray-project,https://github.com/ray-project/ray,,Python,"[""python"",""data-science"",""machine-learning"",""reinforcement-learning"",""deep-learning""]",43545,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
ray-project/ray,ray-project,https://github.com/ray-project/ray,,Python,"[""python"",""data-science"",""machine-learning"",""reinforcement-learning"",""deep-learning""]",43559,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,43545.0,14,0.03,27.4,🌱 STEADY
ray-project/ray,ray-project,https://github.com/ray-project/ray,,Python,"['python', 'data-science', 'machine-learning', 'reinforcement-learning', 'deep-learning']",43577,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",43559.0,18,0.04,29.8,🌱 STEADY
retentioneering/retentioneering-tools,retentioneering,https://github.com/retentioneering/retentioneering-tools,,Python,"[""python"",""machine-learning"",""web-analytics"",""data-visualization"",""segmentation""]",912,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
reunios2024/cortex-sentinel-trading-nexus,reunios2024,https://github.com/reunios2024/cortex-sentinel-trading-nexus,,HTML,"[""python"",""machine-learning"",""reinforcement-learning"",""trading-bot"",""pytorch""]",118,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
reunios2024/cortex-sentinel-trading-nexus,reunios2024,https://github.com/reunios2024/cortex-sentinel-trading-nexus,,HTML,"[""python"",""machine-learning"",""reinforcement-learning"",""trading-bot"",""pytorch""]",118,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,AI Agents|Core ML & Deep Learning,AI Agents,,118.0,0,0.0,0.0,💤 LOW VELOCITY
reunios2024/cortex-sentinel-trading-nexus,reunios2024,https://github.com/reunios2024/cortex-sentinel-trading-nexus,,HTML,"['python', 'machine-learning', 'reinforcement-learning', 'trading-bot', 'pytorch']",118,,,,,,,,,raw_2026_08_21,2026-08-21,AI Agents|Core ML & Deep Learning,AI Agents,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",118.0,0,0.0,0.0,💤 LOW VELOCITY
ringgaard/sling,ringgaard,https://github.com/ringgaard/sling,,C++,"[""nlp"",""machine-learning"",""natural-language-processing"",""neural-network"",""wikidata""]",178,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
roboflow/inference,roboflow,https://github.com/roboflow/inference,,Python,"[""python"",""docker"",""machine-learning"",""computer-vision"",""deployment""]",2421,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|MLOps & Orchestration|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
roboflow/inference,roboflow,https://github.com/roboflow/inference,,Python,"['python', 'docker', 'machine-learning', 'computer-vision', 'deployment']",2425,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|MLOps & Orchestration|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2421.0,4,0.17,17.7,💤 LOW VELOCITY
roboflow/rf-detr,roboflow,https://github.com/roboflow/rf-detr,,Python,"[""machine-learning"",""computer-vision"",""object-detection"",""sota"",""instance-segmentation""]",8996,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
roboflow/rf-detr,roboflow,https://github.com/roboflow/rf-detr,,Python,"[""machine-learning"",""computer-vision"",""object-detection"",""sota"",""instance-segmentation""]",9005,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,8996.0,9,0.1,24.0,🌱 STEADY
roboflow/rf-detr,roboflow,https://github.com/roboflow/rf-detr,,Python,"['machine-learning', 'computer-vision', 'object-detection', 'sota', 'instance-segmentation']",9028,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",9005.0,23,0.26,34.1,🌱 STEADY
roboflow/supervision,roboflow,https://github.com/roboflow/supervision,,Python,"['python', 'tracking', 'machine-learning', 'computer-vision', 'deep-learning']",49635,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
rocketride-org/rocketride-server,rocketride-org,https://github.com/rocketride-org/rocketride-server,,Python,"[""python"",""machine-learning"",""typescript"",""sdk"",""ai""]",6479,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
rocketride-org/rocketride-server,rocketride-org,https://github.com/rocketride-org/rocketride-server,,Python,"[""python"",""machine-learning"",""typescript"",""sdk"",""ai""]",6519,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,6479.0,40,0.62,42.0,⚡ ACCELERATING
rocketride-org/rocketride-server,rocketride-org,https://github.com/rocketride-org/rocketride-server,,Python,"['python', 'machine-learning', 'typescript', 'sdk', 'ai']",6953,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",6519.0,434,6.66,81.1,🔥 BREAKOUT
rohitg00/ai-engineering-from-scratch,rohitg00,https://github.com/rohitg00/ai-engineering-from-scratch,,Python,"['python', 'nlp', 'rust', 'machine-learning', 'tutorial']",47515,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
root-project/root,root-project,https://github.com/root-project/root,,C++,"[""visualization"",""python"",""c-plus-plus"",""machine-learning"",""statistics""]",3283,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
root-project/root,root-project,https://github.com/root-project/root,,C++,"[""visualization"",""python"",""c-plus-plus"",""machine-learning"",""statistics""]",3283,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,3283.0,0,0.0,0.0,💤 LOW VELOCITY
root-project/root,root-project,https://github.com/root-project/root,,C++,"['visualization', 'python', 'c-plus-plus', 'machine-learning', 'statistics']",3283,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",3283.0,0,0.0,0.0,💤 LOW VELOCITY
run-llama/ParseBench,run-llama,https://github.com/run-llama/ParseBench,,Python,"[""benchmark"",""machine-learning"",""ocr"",""evaluation"",""pdf-parsing""]",550,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
run-llama/ParseBench,run-llama,https://github.com/run-llama/ParseBench,,Python,"['benchmark', 'machine-learning', 'ocr', 'evaluation', 'pdf-parsing']",551,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",550.0,1,0.18,8.6,💤 LOW VELOCITY
s60sc/ESP32-CAM_MJPEG2SD,s60sc,https://github.com/s60sc/ESP32-CAM_MJPEG2SD,,HTML,"['machine-learning', 'camera', 'rtsp', 'fpv', 'telegram-bot']",1702,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
sanidhyy/brainwave,sanidhyy,https://github.com/sanidhyy/brainwave,,JavaScript,"['react', 'javascript', 'css', 'html', 'machine-learning']",165,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
scikit-learn/scikit-learn,scikit-learn,https://github.com/scikit-learn/scikit-learn,,Python,"[""python"",""data-science"",""machine-learning"",""statistics"",""data-analysis""]",66969,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
screenpipe/screenpipe,screenpipe,https://github.com/screenpipe/screenpipe,,Rust,"[""machine-learning"",""privacy"",""ai"",""computer-vision"",""mcp""]",21065,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
screenpipe/screenpipe,screenpipe,https://github.com/screenpipe/screenpipe,,Rust,"[""machine-learning"",""privacy"",""ai"",""computer-vision"",""mcp""]",21110,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,21065.0,45,0.21,40.2,⚡ ACCELERATING
screenpipe/screenpipe,screenpipe,https://github.com/screenpipe/screenpipe,,Rust,"['machine-learning', 'privacy', 'ai', 'computer-vision', 'mcp']",21155,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",21110.0,45,0.21,40.2,⚡ ACCELERATING
scverse/scanpy,scverse,https://github.com/scverse/scanpy,,Python,"[""python"",""data-science"",""machine-learning"",""bioinformatics"",""transcriptomics""]",2543,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
scverse/scanpy,scverse,https://github.com/scverse/scanpy,,Python,"['python', 'data-science', 'machine-learning', 'bioinformatics', 'transcriptomics']",2543,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2543.0,0,0.0,0.0,💤 LOW VELOCITY
sdv-dev/SDV,sdv-dev,https://github.com/sdv-dev/SDV,,Python,"[""machine-learning"",""deep-learning"",""time-series"",""generative-adversarial-network"",""gan""]",3546,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
sdv-dev/SDV,sdv-dev,https://github.com/sdv-dev/SDV,,Python,"['machine-learning', 'deep-learning', 'time-series', 'generative-adversarial-network', 'gan']",3548,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",3546.0,2,0.06,11.6,💤 LOW VELOCITY
seisbench/seisbench,seisbench,https://github.com/seisbench/seisbench,,Jupyter Notebook,"[""python"",""science"",""machine-learning"",""deep-learning"",""seismology""]",413,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
sheaf-lang/sheaf,sheaf-lang,https://github.com/sheaf-lang/sheaf,,Rust,"[""rust"",""machine-learning"",""lisp"",""compiler"",""functional-programming""]",54,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
sheaf-lang/sheaf,sheaf-lang,https://github.com/sheaf-lang/sheaf,,Rust,"['rust', 'machine-learning', 'lisp', 'compiler', 'functional-programming']",54,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",54.0,0,0.0,0.0,💤 LOW VELOCITY
skrub-data/skrub,skrub-data,https://github.com/skrub-data/skrub,,Python,"[""data-science"",""data"",""machine-learning"",""data-analysis"",""data-wrangling""]",1648,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
sktime/sktime,sktime,https://github.com/sktime/sktime,,Python,"['data-science', 'machine-learning', 'data-mining', 'ai', 'time-series']",9956,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
skypilot-org/skypilot,skypilot-org,https://github.com/skypilot-org/skypilot,,Python,"[""machine-learning"",""deep-learning"",""gpu"",""job-scheduler"",""slurm""]",10506,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
skypilot-org/skypilot,skypilot-org,https://github.com/skypilot-org/skypilot,,Python,"[""machine-learning"",""deep-learning"",""gpu"",""job-scheduler"",""slurm""]",10511,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,10506.0,5,0.05,18.4,💤 LOW VELOCITY
skypilot-org/skypilot,skypilot-org,https://github.com/skypilot-org/skypilot,,Python,"['machine-learning', 'deep-learning', 'gpu', 'job-scheduler', 'slurm']",10517,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",10511.0,6,0.06,20.0,🌱 STEADY
skyportal/skyportal,skyportal,https://github.com/skyportal/skyportal,,Python,"[""machine-learning"",""astronomy"",""lsst"",""collaborative-research"",""variable-stars""]",130,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
skyportal/skyportal,skyportal,https://github.com/skyportal/skyportal,,Python,"[""machine-learning"",""astronomy"",""lsst"",""collaborative-research"",""variable-stars""]",130,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,130.0,0,0.0,0.0,💤 LOW VELOCITY
skyportal/skyportal,skyportal,https://github.com/skyportal/skyportal,,Python,"['machine-learning', 'astronomy', 'lsst', 'collaborative-research', 'variable-stars']",130,,,,,,,,,raw_2026_08_21,2026-08-21,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",130.0,0,0.0,0.0,💤 LOW VELOCITY
smartcorelib/smartcore,smartcorelib,https://github.com/smartcorelib/smartcore,,Rust,"['rust', 'machine-learning', 'clustering', 'machine-learning-algorithms', 'statistical-learning']",949,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
soda-inria/tabicl,soda-inria,https://github.com/soda-inria/tabicl,,Python,"[""machine-learning"",""deep-learning"",""tabular-data"",""tabular-methods"",""tabular-model""]",1289,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
soda-inria/tabicl,soda-inria,https://github.com/soda-inria/tabicl,,Python,"['machine-learning', 'deep-learning', 'tabular-data', 'tabular-methods', 'tabular-model']",1297,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1289.0,8,0.62,26.8,🌱 STEADY
speedyapply/2027-AI-College-Jobs,speedyapply,https://github.com/speedyapply/2027-AI-College-Jobs,,Unknown,"[""data-science"",""data"",""machine-learning"",""internship"",""ai""]",6148,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
spiceai/spiceai,spiceai,https://github.com/spiceai/spiceai,,Rust,"[""infrastructure"",""data"",""machine-learning"",""sql"",""artificial-intelligence""]",3068,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
spiceai/spiceai,spiceai,https://github.com/spiceai/spiceai,,Rust,"[""infrastructure"",""data"",""machine-learning"",""sql"",""artificial-intelligence""]",3069,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,3068.0,1,0.03,7.2,💤 LOW VELOCITY
spiceai/spiceai,spiceai,https://github.com/spiceai/spiceai,,Rust,"['infrastructure', 'data', 'machine-learning', 'sql', 'artificial-intelligence']",3069,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",3069.0,0,0.0,0.0,💤 LOW VELOCITY
sstklen/trump-code,sstklen,https://github.com/sstklen/trump-code,,Python,"[""machine-learning"",""trump"",""ai"",""prediction"",""open-data""]",794,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
sstklen/trump-code,sstklen,https://github.com/sstklen/trump-code,,Python,"[""machine-learning"",""trump"",""ai"",""prediction"",""open-data""]",794,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,794.0,0,0.0,0.0,💤 LOW VELOCITY
sstklen/trump-code,sstklen,https://github.com/sstklen/trump-code,,Python,"['machine-learning', 'trump', 'ai', 'prediction', 'open-data']",796,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",794.0,2,0.25,13.2,💤 LOW VELOCITY
stas00/ml-engineering,stas00,https://github.com/stas00/ml-engineering,,Python,"[""training"",""debugging"",""machine-learning"",""ai"",""storage""]",18655,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
stefan-jansen/machine-learning-for-trading,stefan-jansen,https://github.com/stefan-jansen/machine-learning-for-trading,,Jupyter Notebook,"[""finance"",""data-science"",""machine-learning"",""reinforcement-learning"",""deep-learning""]",20501,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
strands-agents/evals,strands-agents,https://github.com/strands-agents/evals,,Python,"[""python"",""machine-learning"",""ai"",""evaluation"",""agentic""]",180,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
strands-agents/evals,strands-agents,https://github.com/strands-agents/evals,,Python,"['python', 'machine-learning', 'ai', 'evaluation', 'agentic']",182,,,,,,,,,raw_2026_08_21,2026-08-21,AI Agents|Core ML & Deep Learning,AI Agents,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",180.0,2,1.11,18.5,💤 LOW VELOCITY
strands-agents/tools,strands-agents,https://github.com/strands-agents/tools,,Python,"[""python"",""machine-learning"",""ai"",""mcp"",""bedrock""]",1151,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
strands-labs/ai-functions,strands-labs,https://github.com/strands-labs/ai-functions,,Python,"[""python"",""machine-learning"",""ai"",""llm"",""genai""]",302,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
streamlit/streamlit,streamlit,https://github.com/streamlit/streamlit,,Python,"[""python"",""data-science"",""machine-learning"",""deep-learning"",""data-visualization""]",45566,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
